dates,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,HD,HPQ,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,RTX,T,TRV,UNH,VZ,WMT,XOM
2014-10-08,-4.252713756,-3.345095794,-3.833115004,-3.966999368,-3.967948638,-2.762344448,-4.120276395,-3.128913657,-3.082679849,-3.125737852,-5.08472493,-2.848256213,-3.68572843,-3.781291677,-3.361498808,-2.347753512,-2.390431822,-2.923461569,-2.95053159,-3.131244316,-5.619093305,-2.65228653,-2.17017856,-3.233917086,-2.311971421,-2.584487333,-3.751178719,-2.52912788,-2.221224834,-2.635958682
2014-10-09,-4.342865139,-3.59276463,-3.819959831,-4.213327417,-4.051570425,-2.905511334,-4.058430328,-3.12777257,-3.324374599,-3.525390609,-5.09873004,-3.141545719,-3.800980514,-4.381887098,-3.493165211,-2.525511335,-2.405597576,-3.500430649,-3.579035366,-3.402218612,-5.530872301,-2.912834911,-2.39940332,-3.291155746,-2.294736435,-2.538679414,-4.311696308,-2.419613163,-2.458398401,-2.705310173
2014-10-10,-4.252602273,-3.694331128,-4.025551438,-5.0732724,-4.208143087,-3.550998995,-4.749266848,-3.532300799,-3.584989474,-3.510653133,-5.37892514,-3.295316912,-3.872756693,-5.117511359,-3.727835946,-2.719685832,-2.437776232,-3.737098929,-3.649792794,-3.527395946,-5.504565887,-2.961797254,-2.350543916,-3.912182908,-2.631330528,-2.493782744,-4.447050564,-3.120086137,-2.343288116,-3.374264018
2014-10-13,-4.174752815,-3.682984153,-3.92827477,-4.831520034,-4.711634323,-3.441934452,-4.711335341,-3.451031901,-3.886136633,-3.263147248,-5.458947128,-3.167639055,-4.588688628,-4.588161995,-3.698828907,-2.802834183,-2.420894784,-4.849393633,-3.56660019,-4.104796154,-5.400908932,-2.86923593,-2.515638106,-3.739406691,-2.749904498,-2.391649088,-4.184265093,-2.85267222,-2.276986208,-3.246611089
2014-10-14,-4.143146916,-4.102821305,-3.818378236,-4.804236629,-4.717168135,-3.549426409,-6.355319009,-3.828616255,-3.86523023,-4.052291829,-5.531322916,-3.221771936,-4.594814906,-4.820942818,-3.622795671,-2.777009396,-2.536809883,-4.639116435,-4.967110681,-4.042475988,-5.40241276,-3.241311604,-2.82758945,-3.586713189,-2.871995784,-2.362558449,-4.271572092,-2.952182222,-2.405869577,-3.191347608
2014-10-15,-4.122481163,-3.948168963,-3.838696636,-4.685641411,-4.678123496,-3.763202042,-6.339134576,-3.71661483,-3.693518672,-3.63737045,-5.470958187,-3.09591554,-4.900232331,-5.028220576,-3.536057145,-2.799882211,-2.492625851,-4.43206323,-4.633987068,-3.949979499,-5.283283463,-3.124110621,-2.571340627,-3.47492721,-2.660940845,-2.27646727,-4.241507339,-2.752321456,-2.301116091,-3.090974328
2014-10-16,-4.119702867,-4.167419461,-3.961901462,-4.460112542,-4.669972688,-3.634065015,-6.034953886,-3.985673686,-3.562996407,-4.585802922,-5.426453909,-3.113307666,-5.251495638,-4.581065549,-4.555972972,-2.803673505,-2.474632333,-4.175942515,-5.022946926,-3.926924019,-5.170617449,-3.102667839,-2.502383503,-3.428178942,-2.501669478,-2.742556201,-4.078081123,-2.668378662,-4.363554391,-3.002747635
2014-10-17,-4.12438067,-4.082035843,-3.777999819,-4.291780241,-4.624380366,-3.686020474,-5.885674535,-3.888646399,-3.399138963,-4.207576407,-5.622633047,-3.111787439,-5.160821708,-4.392570613,-4.456258477,-3.006171707,-2.46803872,-3.966665192,-5.195811398,-3.897403879,-5.19415479,-3.294813419,-2.498671376,-3.293104588,-2.484241834,-2.647097557,-5.161689314,-2.578081173,-4.051222839,-2.923103959
2014-10-20,-4.131820934,-4.421695955,-4.090668494,-4.395142521,-4.634645765,-3.573245496,-6.036369343,-4.098670341,-3.772205183,-4.075728228,-5.535550389,-3.135863889,-5.096802345,-4.478632006,-4.523916497,-2.889022514,-2.495460347,-4.021314154,-4.923577596,-3.986813178,-5.085340344,-3.178905263,-2.620124508,-3.582980766,-2.683394726,-2.834718275,-5.630058233,-2.578517747,-3.238215195,-2.869348713
2014-10-21,-4.22791193,-4.442506849,-3.947685496,-4.314955071,-4.662179936,-3.444703962,-5.813746454,-4.194576245,-3.649474128,-4.12308962,-5.496131517,-6.616430825,-4.797481822,-3.940178729,-4.408604359,-2.846679318,-2.470177677,-3.813306942,-4.618789595,-3.944371444,-5.072629581,-3.077175976,-2.64687703,-3.439380311,-2.567560737,-2.698295653,-5.070594325,-2.576392935,-3.081916337,-2.81238473
2014-10-22,-4.412577727,-4.496214122,-4.155673894,-4.435538212,-4.733290533,-4.031480685,-6.191325665,-4.349441893,-3.734176878,-4.700039065,-5.560700508,-6.992701451,-4.898993308,-3.710426649,-4.542904836,-6.055640527,-2.445779915,-4.127681635,-4.630670702,-3.989350405,-5.069699075,-3.099636097,-2.482463332,-3.337393587,-2.598003022,-2.731532088,-5.24813526,-2.46620695,-2.900976701,-3.052382294
2014-10-23,-4.321512485,-4.570938471,-5.554500447,-4.415890458,-4.706143792,-3.937414206,-6.026982392,-4.221205676,-3.672401015,-4.260382252,-5.49500021,-6.463174785,-4.799351359,-3.401559512,-4.442757826,-5.456573044,-2.406940034,-4.09107146,-4.386407833,-3.964523307,-4.998515043,-2.997011433,-2.367328054,-3.286197785,-2.488088571,-2.905454374,-4.964137089,-2.516286816,-2.540168888,-2.978599237
2014-10-24,-4.346348425,-4.583557486,-5.218090237,-5.964072438,-4.732363351,-4.023711362,-5.775390924,-4.13149348,-3.592594814,-4.147334883,-5.482160311,-5.968882158,-4.750959958,-3.430264712,-4.357949733,-4.999961728,-2.366484873,-5.324232728,-4.43682463,-3.969953301,-4.908946932,-2.986398974,-2.549380366,-3.462646119,-3.424207424,-3.000640643,-4.607955975,-2.400746868,-2.335206096,-2.96417301
2014-10-27,-4.266930375,-4.474137761,-4.917379052,-5.642494717,-4.72617424,-3.859034893,-5.601577168,-4.024416919,-3.495749619,-3.624096401,-5.399261979,-5.589837641,-4.71539873,-3.064805391,-4.297509338,-4.644278301,-2.355985116,-5.52762831,-4.403736083,-4.107242613,-4.843821886,-3.159116677,-3.287284116,-3.371701197,-3.162615385,-2.990170221,-4.353666605,-2.576247053,-2.229002569,-2.888458759
2014-10-28,-4.183935753,-4.288627712,-4.650890944,-5.394867502,-4.63953225,-3.76001663,-6.07989083,-3.907679586,-3.371207954,-3.259070427,-5.348697422,-5.204787571,-4.618757474,-2.912583113,-4.183953314,-4.358105387,-2.325006559,-5.214125723,-4.495117175,-4.031909687,-4.780439087,-3.056453715,-3.058508538,-3.271351361,-2.963202568,-3.029253596,-4.072960201,-2.779221861,-2.182198077,-2.863608148
2014-10-29,-4.186498081,-4.263764305,-4.506964918,-5.610218732,-4.578728711,-3.837315561,-6.309486256,-3.924656108,-3.419578116,-3.266804846,-5.301081822,-4.949324308,-4.599291546,-2.703018706,-4.201050446,-4.113416794,-2.307996393,-4.969379092,-4.335247983,-4.0027382,-4.718373061,-2.958718891,-2.798408626,-3.448663551,-2.798837648,-2.980926884,-3.857093114,-2.805998414,-2.182726304,-2.935165047
2014-10-30,-4.113108109,-4.103898583,-4.298852587,-5.390597572,-4.494124658,-3.684923907,-6.134850697,-3.821907013,-3.354608433,-3.002837994,-5.227631472,-4.641732044,-4.508122295,-2.555908432,-4.100274818,-3.950343949,-2.27376937,-4.67578188,-4.104789228,-3.92232708,-4.649862213,-3.012744808,-2.540970009,-3.351917074,-2.616354132,-2.837467895,-3.665924254,-2.634955377,-2.146082751,-2.868323674
2014-10-31,-4.042274043,-3.954801504,-4.121927264,-5.119007695,-4.43971798,-3.547578547,-6.024823172,-3.729087288,-3.211160226,-3.092889984,-5.155746031,-4.380220734,-4.935928628,-2.838848108,-3.984712938,-3.83345811,-2.263660138,-4.44219263,-4.189963464,-3.904444159,-4.600977998,-3.040263245,-2.39664546,-3.256385873,-2.483670198,-2.725684497,-3.610467261,-2.482389589,-2.125547547,-2.786803623
2014-11-03,-3.992212977,-3.919375743,-3.993523368,-4.974693926,-3.260535132,-3.789781062,-6.023380814,-3.710144118,-3.109882898,-2.859711558,-5.150120645,-4.118108822,-5.489695893,-2.648953911,-4.047127955,-3.744540395,-2.236512862,-4.2799795,-4.042885905,-3.966720625,-4.52351416,-2.953299103,-2.282830874,-3.177730965,-2.528749251,-2.681284801,-3.623232909,-2.45980967,-2.139186701,-3.135734426
2014-11-04,-4.003142072,-3.838687502,-3.887085927,-4.85436572,-3.2569328,-4.159309656,-5.794712041,-3.615450062,-3.011546136,-3.333624558,-5.106144562,-3.86583752,-5.314844755,-2.403105296,-3.953607625,-3.543070448,-2.209124694,-4.041808895,-4.057998987,-3.927290123,-4.466846368,-2.908679146,-2.175266957,-3.116567701,-2.405704752,-2.665626769,-3.503535623,-2.354064914,-2.122554618,-3.197205001
2014-11-05,-3.965537839,-3.714373437,-3.727432578,-4.835359583,-3.276236651,-4.115538666,-6.103606515,-3.665120555,-2.89172149,-3.03838406,-5.047310211,-3.763802426,-5.177919272,-2.50012046,-3.913754683,-3.314499622,-2.218013416,-3.908194776,-3.864558009,-3.850452035,-4.409373237,-2.825131098,-2.532411743,-3.027045196,-2.313865392,-2.697407171,-3.387467431,-2.269688806,-2.489820236,-3.154025572
2014-11-06,-3.918159402,-3.665188029,-3.74829966,-4.661221596,-3.387515646,-4.06996104,-6.353029257,-3.591477953,-2.808956319,-2.835171585,-5.016977015,-3.578308133,-5.272212093,-2.250310775,-3.914506712,-3.290590259,-2.193409359,-3.718592412,-3.654805575,-3.794727144,-4.367764638,-2.808008526,-2.385552646,-3.018991247,-2.265937085,-2.591608233,-3.388767673,-2.193399812,-2.368526547,-3.063197024
2014-11-07,-3.851067707,-3.610558111,-3.592746332,-4.608317287,-3.31863324,-4.011644355,-6.144872502,-3.55539339,-3.200230842,-3.267368356,-4.979465791,-3.355345108,-5.118797734,-2.041708825,-3.806563677,-3.050838919,-2.167705753,-3.504871133,-3.484856416,-3.833949469,-4.305378716,-2.727152805,-2.252029566,-2.938663692,-2.291471811,-2.497303402,-3.321828526,-2.147519216,-2.239666381,-3.083913743
2014-11-10,-3.828059796,-3.515026544,-3.4726532,-4.458473669,-3.287985433,-3.856260179,-5.913662826,-3.750505054,-3.076096497,-2.986081491,-4.95061518,-3.184255498,-5.005879778,-2.122675829,-3.709162071,-2.752974078,-2.151478045,-3.329885625,-3.338971675,-3.766696803,-4.273044053,-2.677156633,-2.171233663,-2.891964092,-2.280978275,-2.419744302,-4.299164453,-2.421603935,-2.506960717,-3.001400485
2014-11-11,-3.771279896,-3.393935146,-3.35004831,-4.269596988,-3.240670011,-3.75420672,-5.66844803,-3.667101064,-2.962326238,-2.829671965,-4.955068996,-3.126421703,-4.918227279,-2.03370426,-3.6355784,-2.504891639,-2.125195349,-3.187671349,-3.264057196,-3.701757344,-4.222975671,-2.668381287,-2.121263262,-2.776103249,-2.27909958,-2.370357685,-4.122308605,-2.343442131,-2.465258985,-2.923769761
2014-11-12,-3.766519168,-3.336417398,-3.249300128,-4.060343813,-3.168939751,-3.618487347,-5.430574461,-3.573887232,-2.871089114,-2.675854473,-4.929623998,-2.952446825,-4.802821484,-1.863427456,-3.602285254,-2.341168752,-2.094910444,-3.019009647,-3.182937635,-3.629929675,-4.153823171,-2.612272041,-2.075499383,-2.722867503,-2.213347943,-2.280150281,-3.963162457,-2.272353879,-2.369685011,-2.840865835
2014-11-13,-3.795335008,-3.229686038,-3.140538296,-3.905639914,-3.183101012,-3.53122071,-5.255555661,-3.495106183,-2.801026116,-2.580747991,-4.913927318,-2.97150656,-4.700305811,-1.751556125,-3.6407996,-2.273715582,-2.070052103,-2.872838045,-3.063450678,-3.584597618,-4.117218831,-2.548733125,-2.053493938,-2.640423333,-2.307606485,-2.210786092,-3.754553143,-2.232030513,-2.243199502,-2.865825696
2014-11-14,-3.820147601,-3.168449992,-3.472909383,-4.122938266,-3.308454431,-3.500768344,-5.082643929,-3.434054884,-2.727001662,-2.541118834,-4.876790888,-2.922361985,-4.621077129,-1.665837736,-3.572928492,-2.194698733,-2.043575277,-2.734530133,-2.931438856,-3.634825048,-4.068658163,-2.481642219,-2.279018447,-2.687594287,-2.290226397,-2.150188475,-3.586261095,-2.288860482,-5.353073486,-2.84917261
2014-11-17,-3.805446014,-3.098136663,-3.35244647,-3.944147452,-3.383322068,-3.380203994,-5.306224051,-3.358020246,-2.632720579,-2.69154069,-4.887274139,-2.931341669,-4.531466655,-1.929354111,-3.482289437,-2.132947935,-2.057430278,-2.572815312,-2.908731604,-3.569678554,-4.025270441,-2.436042918,-2.256325552,-2.675287088,-2.338007079,-2.223596704,-3.578792023,-2.277034976,-3.987430502,-2.788707097
2014-11-18,-3.76107954,-3.055394303,-3.256003377,-3.764132639,-3.326058658,-3.280766861,-5.113997721,-3.301551352,-2.583452534,-2.592947619,-4.895659276,-2.820918554,-4.437920533,-1.787050902,-3.392069779,-2.120859854,-2.034449882,-2.417096805,-2.817679588,-3.505472135,-3.976894746,-2.374377898,-2.177903165,-2.579044397,-2.264764333,-2.153992606,-3.675347233,-2.217898711,-3.230631268,-2.712769444
2014-11-19,-3.769782932,-2.96930518,-3.417012469,-3.599835241,-3.323784462,-3.172011909,-5.084755617,-3.228722328,-2.792503659,-3.70898345,-4.879053145,-3.016717113,-4.406743932,-1.755370735,-3.308079347,-2.445047552,-2.016685561,-2.417219107,-2.759914898,-3.53987221,-3.929076814,-2.40524879,-2.103171832,-2.669533982,-2.235579437,-2.082656734,-3.873412066,-2.199534235,-2.693681588,-2.644803201
2014-11-20,-3.758270521,-2.881926479,-3.340525813,-3.57455584,-3.27861554,-3.134125971,-5.021667989,-3.185674378,-2.721816868,-3.362342585,-4.876799017,-2.947048534,-4.352074859,-1.655113692,-3.226816925,-2.764819672,-1.996798851,-2.504880918,-2.696733518,-3.54866364,-3.885602668,-2.379716449,-2.208701614,-2.692784429,-2.401517674,-2.024543501,-3.941679153,-2.690039859,-2.854148596,-2.615855316
2014-11-21,-3.786200624,-2.79847578,-3.235163646,-3.505615638,-3.248261191,-3.073494379,-4.835862649,-3.199338462,-2.653950971,-3.147984887,-4.873655088,-2.874735719,-4.952773166,-1.731650582,-3.207064761,-2.590903042,-1.968346423,-2.380264881,-2.634617776,-3.527390214,-3.820569239,-2.325686721,-2.14943399,-2.640043276,-2.31890411,-1.988763195,-3.731039892,-2.605866064,-2.570555283,-2.549145432
2014-11-24,-3.739259553,-2.730950122,-3.185562548,-4.725302158,-3.200646105,-3.060121883,-5.030164128,-3.129592386,-2.598578962,-3.023282608,-4.821187256,-2.772305051,-4.874489317,-1.687980926,-3.140013945,-2.498698018,-1.941391157,-2.290776296,-2.563080984,-3.566183655,-3.753349501,-2.273187511,-2.083400746,-2.703618387,-2.23940595,-1.948783737,-3.576508793,-2.448616785,-2.358667255,-2.575441313
2014-11-25,-3.819949137,-2.699738348,-3.251604795,-4.560912606,-3.220785221,-3.024604844,-4.92869899,-3.242128006,-2.513960489,-2.851316514,-4.774447011,-2.757501643,-4.863718855,-1.998799095,-3.106142925,-2.436231257,-1.931488887,-2.183999231,-2.565668652,-3.539960021,-3.692623825,-2.315136701,-2.120180422,-2.788905809,-2.758968941,-1.894804979,-3.457289696,-2.823237412,-2.412315353,-2.6256165
2014-11-26,-3.824052527,-2.635623161,-3.146627186,-4.399027885,-3.185577209,-3.07900244,-4.933085561,-3.243287987,-2.495208161,-3.153962126,-4.765120985,-2.696104519,-4.753310418,-1.861313954,-3.135934564,-2.342866386,-1.911879682,-2.435388021,-2.481570707,-3.484945759,-3.657293771,-2.325735215,-2.191900474,-3.131956557,-2.598722934,-1.892268932,-3.482997671,-2.645949044,-2.361818626,-2.658458163
2014-11-28,-3.833742501,-2.567572637,-3.057642498,-4.257545312,-3.12550855,-3.059572491,-4.777706422,-3.178775934,-2.416320509,-3.033032915,-5.052727776,-2.632394011,-4.730117442,-1.806391976,-3.06238249,-2.276905791,-1.950229255,-2.322798608,-2.471304048,-3.448939953,-3.591266498,-2.730916682,-2.11092213,-3.185027371,-2.588658362,-1.980161996,-3.380635589,-2.888714088,-2.25965853,-2.603215733
2014-12-01,-3.794776788,-2.626376278,-2.992587624,-5.688951405,-3.151229622,-4.963144985,-6.55364131,-3.129674413,-2.673162892,-3.330135253,-4.988066975,-2.573719923,-4.643739834,-2.030205596,-2.998990352,-2.449207342,-1.948899599,-2.420589579,-2.57245362,-3.396303576,-3.62218992,-2.652057921,-2.673058646,-3.116907526,-2.527857284,-1.927073319,-3.324669584,-2.883312573,-3.734816721,-3.834292371
2014-12-02,-4.197223312,-2.575479787,-3.187214666,-5.60401877,-3.07940301,-5.103339469,-6.34209132,-3.06238442,-3.018776259,-3.184301843,-4.953721758,-2.543535572,-4.537167875,-1.890316539,-2.936667745,-2.407779126,-2.015060297,-2.592475732,-2.497138548,-3.464930045,-3.666617137,-2.588218233,-2.488441204,-3.066709277,-2.585432552,-1.879010082,-3.265080101,-2.956634471,-3.434091682,-3.900986011
2014-12-03,-4.148744911,-2.597176194,-3.093375181,-5.387752519,-3.054142448,-5.134283973,-6.167741908,-3.036330468,-2.899590065,-3.110078705,-4.960785107,-2.560421799,-4.452671768,-1.814509628,-3.102338705,-2.304077163,-2.036465188,-2.772343161,-2.44694613,-3.417025468,-3.620460607,-2.614510176,-2.550549978,-3.008347513,-3.325590742,-1.839001844,-3.268977605,-3.428880429,-2.838322526,-4.030716419
2014-12-04,-4.135864028,-2.991448584,-3.017827727,-5.185723548,-2.988429072,-4.920461396,-5.984546319,-2.988601186,-2.980593249,-2.950903466,-4.905324952,-2.680281694,-4.34019627,-1.949268729,-3.069270378,-2.727613029,-2.017234641,-2.789776319,-2.40988693,-3.401283308,-3.557163007,-2.573939157,-2.658007565,-3.029734119,-3.111198444,-1.90165255,-3.322029729,-3.17008563,-3.128836243,-3.914524719
2014-12-05,-4.093415264,-2.920192645,-2.972488223,-5.008085404,-2.95293685,-4.825970246,-5.77456165,-2.928738037,-3.032009753,-2.808245251,-4.868981005,-2.639577003,-4.215928637,-1.819450653,-3.005023991,-2.661775579,-1.991999432,-2.648811292,-2.391559886,-3.456615338,-3.506786843,-2.513736227,-2.508901921,-2.970094137,-2.871431862,-1.856081412,-3.478944378,-2.877211031,-2.70132327,-3.789952841
2014-12-08,-4.051497198,-2.906784183,-2.929825793,-4.864982802,-2.986592407,-4.742412242,-5.587717055,-2.880993963,-2.929280609,-2.756219725,-4.895074439,-2.616326186,-4.094072853,-1.978874806,-3.251311956,-2.523774933,-1.997196658,-2.525609516,-2.467555653,-3.440557791,-3.439588294,-2.542032367,-2.355229186,-2.911504704,-2.668675183,-1.811057995,-3.39941606,-2.68891465,-2.594498886,-3.679609041
2014-12-09,-4.215229259,-2.912333046,-3.134597409,-5.478081674,-3.000088704,-5.361227059,-6.044425097,-2.81924166,-3.021916312,-2.737157068,-4.985108214,-2.667581646,-4.083172353,-1.824104679,-3.169218727,-2.550641183,-2.8202158,-2.557627527,-2.457749468,-3.48751645,-3.514805771,-2.477438791,-2.260800139,-2.992089277,-2.516980559,-1.83749042,-3.35202278,-2.58461363,-2.388128215,-3.895839062
2014-12-10,-4.234288671,-2.838847548,-3.078527949,-5.258164529,-2.948920467,-5.130992821,-5.818178925,-2.845702531,-2.926699516,-2.792772701,-4.93240304,-2.671695487,-4.013161818,-1.806081532,-3.104098193,-3.415061815,-2.896198292,-2.449994449,-3.679831183,-3.436862001,-3.481029738,-2.419597443,-2.16228829,-3.089725044,-3.779277139,-1.955502037,-3.406384062,-5.093663279,-2.453537253,-3.763013542
2014-12-11,-4.334611279,-2.830194704,-4.48688687,-5.482522437,-3.009452607,-5.160668653,-6.320625168,-2.96540452,-3.012620322,-2.797713502,-4.967628132,-2.925799542,-4.00257229,-2.744848692,-3.650854222,-3.342306241,-2.974890446,-2.839830536,-3.441750733,-3.483450438,-3.457004957,-2.38218768,-2.250259777,-3.137497176,-3.580480431,-2.0815339,-3.901134503,-4.749136918,-2.45117391,-4.193901046
2014-12-12,-4.263538537,-2.757642571,-4.336370176,-5.250278465,-2.958367296,-4.948348724,-6.094295359,-2.911036984,-2.929423745,-2.990874088,-5.088154581,-2.849110244,-3.910016628,-2.486429989,-3.592192703,-3.086392326,-2.952555161,-2.718839693,-3.394645635,-3.442754059,-3.387666929,-2.399244985,-2.192891627,-3.080633026,-3.302531689,-2.011407441,-3.711627835,-4.193833912,-2.515073145,-4.038240315
2014-12-15,-4.321074837,-3.30822009,-4.521704928,-5.375711909,-2.956993814,-5.094594049,-7.374688757,-2.864109857,-3.338740507,-2.897836322,-5.055447465,-4.090966893,-3.907221215,-3.55870552,-3.719783822,-3.202690602,-2.875564896,-2.874673352,-4.088242389,-3.401495493,-3.379081405,-2.917339461,-2.332997916,-3.188028343,-3.466635554,-2.366702739,-3.705278458,-4.168931512,-2.354156019,-4.400419197
2014-12-16,-4.321592695,-3.337421187,-4.365004183,-5.194638344,-2.954295159,-5.029480318,-7.050117758,-2.851550375,-3.359238231,-2.758867954,-5.012760512,-4.05418606,-3.843676343,-3.17928523,-3.783431557,-3.089910853,-3.149576485,-2.744605008,-4.02110931,-3.371855296,-3.369410118,-2.844577255,-2.257855122,-3.124585883,-3.167441833,-2.270592958,-3.599329142,-3.770823397,-2.270846176,-4.225454692
2014-12-17,-4.319741513,-3.658221479,-4.367488885,-5.006356881,-2.952631278,-4.8593775,-6.889156208,-2.857626416,-3.225018907,-4.259308219,-4.99056691,-3.909327748,-3.805739627,-3.186070426,-3.786648443,-2.904882506,-3.050598787,-2.863843062,-3.759125318,-3.757812787,-3.568864267,-2.801228729,-2.16623789,-3.128289599,-2.946217591,-2.175804719,-4.332320494,-3.443597611,-2.564231033,-4.088731371
2014-12-18,-4.457183644,-3.984983823,-4.166475214,-4.833019988,-2.955698163,-5.565564627,-7.310309604,-2.906992179,-3.137545066,-4.364742744,-5.146721735,-3.687143537,-3.905975265,-3.17912859,-3.97193105,-3.721168875,-3.530474794,-2.845226206,-3.736380441,-3.746558402,-3.57597322,-2.893902833,-2.563175721,-3.078249622,-3.140974656,-2.358180579,-5.146984422,-3.702299958,-2.802054752,-4.415993551
