dates,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,HD,HPQ,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,T,TRV,UNH,RTX,VZ,WMT,XOM
2007-05-25,-4.751243652,-2.426128529,-3.557683563,-3.899611866,-5.910548172,-2.830712187,-3.199840001,-2.608435867,-0.256433884,-3.648326529,-3.22380596,-2.715883866,-5.070720435,-2.837957664,-2.837348582,-2.270888807,-3.209318155,-2.752643335,-3.048487495,-3.315336019,-2.462130054,-2.173761878,-2.373155661,-2.789481406,-3.606390867,-2.91183754,-2.754294163,-1.280687218,-2.508098718,-3.020386295
2007-05-29,-4.840681612,-2.501550836,-3.530470254,-3.859691351,-5.762708003,-2.756731123,-3.131686925,-2.565986229,-1.440827244,-3.847830362,-3.188021678,-2.648740651,-4.945235634,-3.104118478,-2.742393829,-2.266115293,-3.15461753,-3.244406208,-2.971306964,-3.284777652,-2.457291233,-2.182919717,-2.29902737,-2.759167338,-3.495946457,-2.781828899,-2.692120107,-1.260348742,-2.43948105,-3.056796851
2007-05-30,-4.819060318,-2.413048673,-3.426155513,-3.812034861,-5.569237025,-2.774603726,-3.086266235,-2.680519565,-11.28100326,-3.764125677,-3.117348594,-2.581229026,-4.835836108,-3.119146728,-2.673169298,-2.220701248,-3.182908841,-2.926963364,-2.973567721,-3.25506381,-2.432015188,-2.110571343,-2.293873512,-2.789500389,-3.361042848,-2.649648109,-2.634860517,-1.166526301,-2.387248013,-3.071187593
2007-05-31,-4.974672103,-2.330735016,-3.578400225,-4.005163657,-5.362963085,-2.713202936,-3.042048884,-2.639417777,-10.58140693,-3.724382162,-3.064745761,-2.517453372,-4.98679201,-2.322962813,-2.617064369,-2.241362114,-3.243229256,-3.135632068,-3.101132213,-3.228417614,-2.43409815,-2.141396056,-2.235169925,-2.775706988,-3.328960553,-2.542873016,-2.590356438,-1.083149401,-2.32681449,-3.115814745
2007-06-01,-5.027948256,-2.295054169,-3.441817422,-3.938051452,-5.158511505,-2.836540338,-2.942277145,-2.764733246,-2.427440477,-3.662152734,-3.00101742,-2.50482278,-4.884415295,-2.850174204,-2.602964535,-2.186625936,-3.197706015,-2.903689215,-3.08739157,-3.437335383,-2.43573492,-2.089359406,-2.26718556,-2.74754157,-3.544969095,-2.441723593,-2.64170242,-1.154184789,-2.249191979,-3.137957765
2007-06-04,-5.013685129,-2.253141675,-3.522467535,-3.922092074,-5.104741485,-2.750899435,-2.934088828,-2.782082268,-3.031852666,-3.568792262,-2.950464435,-2.441645697,-4.768709224,-2.715027828,-2.523442363,-2.186211138,-3.159081532,-2.829758166,-3.090458995,-3.376978137,-2.40262326,-2.080132644,-2.216931467,-3.009412401,-3.50805484,-2.423466659,-2.567525286,-1.320343604,-2.091350572,-3.148621109
2007-06-05,-5.090475519,-2.223219773,-3.405109623,-3.873549513,-4.982315425,-2.673749759,-2.828930491,-2.741931792,-2.792357476,-3.431206641,-2.914449082,-2.427970881,-4.900952846,-2.309493909,-2.564294585,-2.161883489,-3.105234574,-2.687679064,-3.119724693,-3.301564624,-2.382176005,-2.120196405,-2.246855999,-2.974564507,-3.555739393,-2.339062695,-2.475789728,-1.301334912,-1.948819699,-3.083312865
2007-06-06,-5.091225668,-2.250776264,-3.414813338,-3.829773542,-4.856858355,-2.687098029,-2.843529118,-2.84966196,-2.131472295,-3.788115145,-2.852905089,-2.430369738,-5.029757418,-2.637967979,-2.614131509,-2.229286338,-3.12080372,-3.43210016,-3.122836578,-3.279667847,-2.408562212,-2.22544097,-2.198106791,-3.055418572,-3.484861083,-2.510163122,-2.426425814,-1.330888526,-2.15210832,-3.023146966
2007-06-07,-5.074783385,-2.558730886,-3.625845272,-3.775516862,-5.262718911,-2.867564015,-3.09913928,-2.928598683,-1.012343374,-3.981409325,-2.809080386,-3.114442353,-5.449575621,-2.055958246,-2.826184489,-2.281885725,-3.122022405,-3.400933612,-3.24931562,-3.381600887,-2.622072489,-2.550303318,-2.221776128,-3.009889527,-3.463702417,-2.795417769,-2.653482103,-1.289175397,-2.095372367,-3.039229917
2007-06-08,-5.034277341,-2.84248724,-3.890917561,-3.853434141,-5.799295493,-3.25820453,-3.531997719,-3.127189754,-2.99134283,-4.20927194,-2.931490467,-3.140162573,-5.540701676,-2.682509478,-3.074234312,-2.463548251,-3.202874772,-2.964836988,-3.285542476,-3.816765919,-2.939662125,-2.869930181,-2.473054254,-3.292204238,-3.800435924,-2.992844465,-2.953851794,-1.374468805,-2.416770445,-3.14733878
2007-06-11,-4.993739019,-2.770687769,-3.906890771,-3.894957695,-5.557524415,-3.143194199,-3.467860148,-3.083149287,-2.961821731,-4.114768101,-2.933717917,-3.058732143,-5.322000532,-3.491565242,-3.056580399,-2.409619481,-3.21774201,-3.776724401,-3.248601093,-3.789165124,-3.143638935,-2.836500437,-2.466878924,-3.290041844,-3.910767154,-2.892132615,-3.016797829,-1.299931001,-2.347921141,-3.132462323
2007-06-12,-5.002732704,-2.719865065,-3.917857579,-3.844817979,-5.571262352,-3.039171512,-3.329552084,-3.024906052,-14.8492946,-4.171830762,-2.887244268,-2.97417471,-5.206097944,-3.145195281,-2.945217161,-2.339979873,-3.197047274,-3.487619899,-3.267231147,-3.656563648,-3.104225113,-2.831814219,-2.389917203,-3.248633109,-3.677260522,-3.012124344,-2.927685724,-1.231174013,-2.386542705,-3.096430251
2007-06-13,-4.952685198,-2.979605643,-4.048451255,-3.850318185,-5.668703136,-3.158744162,-3.681339614,-3.213770436,-6.54783008,-4.274940848,-3.078878513,-3.058937427,-5.057771982,-2.816187822,-3.382512372,-2.462730901,-3.146953926,-3.478994692,-3.441027221,-3.64302628,-3.090907173,-2.921957895,-2.640021398,-3.607420648,-4.017559866,-2.97681445,-3.004802399,-1.35683108,-2.667322462,-3.132114551
2007-06-14,-4.941083267,-2.854873126,-4.140359663,-3.948679201,-5.463105439,-3.051813168,-3.599720085,-3.160113277,-2.41808925,-4.16318202,-3.089812141,-2.97771774,-4.873476995,-2.84185083,-3.408011235,-2.401177292,-3.129984217,-2.581878929,-3.398740151,-3.649628057,-3.04525025,-2.890027691,-2.566211712,-3.612789821,-4.135204851,-2.817614738,-3.020902902,-1.381319241,-2.575618617,-3.171164622
2007-06-15,-4.941367474,-2.803580949,-4.015489225,-3.939578089,-5.298744169,-2.965858191,-3.455109946,-3.110012223,-2.963644663,-4.114764309,-3.049276708,-2.899021477,-4.679830288,-2.563851452,-3.279095756,-2.336058623,-3.071203309,-4.177306603,-3.435731116,-3.56023686,-2.996148913,-2.783635981,-2.478499994,-3.579959145,-4.116447671,-2.778046174,-2.965512967,-1.322749065,-2.591267994,-3.231352314
2007-06-18,-4.964115549,-2.711255713,-4.063716306,-3.903875515,-5.092730199,-2.875556474,-3.357597999,-3.066237277,-4.225854733,-4.047444905,-2.986073272,-2.825668661,-4.407858078,-2.593475127,-3.191514193,-2.28566563,-3.02791238,-3.481458485,-3.399378272,-3.439426619,-2.99606302,-2.698090198,-2.405923499,-3.585004962,-3.986025349,-2.686088721,-2.936892356,-1.366885506,-2.533473229,-3.263070775
2007-06-19,-5.114805239,-2.859291644,-4.090113102,-3.891360378,-5.13531432,-2.774336937,-3.382486877,-3.012182137,-44.91630559,-4.010883141,-2.950767563,-2.749604972,-4.415552511,-3.074928875,-3.100205141,-2.227389752,-2.983852939,-3.323629095,-3.325154956,-3.336092854,-2.948514318,-2.752195645,-2.621874686,-3.586492585,-4.042553637,-2.591444399,-2.837483882,-1.495469682,-2.554113022,-3.230335211
2007-06-20,-5.076903573,-2.806521261,-4.042155716,-3.876625778,-5.023410225,-2.69447847,-3.325724008,-2.961263533,-9.853829007,-3.916232601,-2.885374709,-2.680922234,-4.423152491,-3.367150641,-3.051854564,-2.302909399,-2.931727119,-3.25597708,-3.322197906,-3.242210041,-2.933756641,-2.670720945,-2.53149853,-3.515676621,-3.849365013,-2.555069797,-2.901451821,-1.414726164,-2.600395344,-3.218607739
2007-06-21,-5.05039033,-3.120665211,-4.09815753,-3.922917947,-5.005297393,-3.350960766,-3.383036684,-3.126300944,-4.974395602,-3.560269025,-3.087388029,-2.695771412,-4.515550796,-2.315588062,-3.663011037,-2.23507465,-3.282535699,-3.092081443,-3.580073523,-3.484137057,-3.072190881,-2.992297145,-2.453212274,-3.70984807,-4.04860889,-3.16688246,-2.7952812,-1.57972835,-2.616530102,-3.441687568
2007-06-22,-5.097049026,-3.019384107,-4.064338568,-3.869593047,-4.892377348,-3.26633393,-3.321802899,-3.067518461,-5.051258738,-3.558574154,-3.101849392,-2.625971451,-4.382608272,-2.625693863,-3.578003971,-2.225932317,-3.294437983,-3.48104591,-3.485406229,-3.422147443,-3.02405494,-2.946117129,-2.391149041,-3.61568222,-3.98267057,-3.042174702,-2.696943141,-1.570559112,-2.625236987,-3.474251958
2007-06-25,-5.051310866,-3.24515837,-4.241782339,-3.8722696,-5.123165524,-3.526153372,-3.46718031,-3.02100952,-20.16179938,-3.761913403,-3.116981258,-2.988792543,-4.905469999,-2.883577598,-4.00054894,-2.343639938,-3.447880513,-3.390486904,-3.631153748,-3.912569141,-3.107646746,-3.292399751,-2.631651191,-3.824559207,-4.1495069,-3.152871232,-2.805866612,-1.859682673,-2.77113841,-3.570811087
2007-06-26,-5.002459676,-3.180570664,-4.146353046,-3.838796671,-5.007718499,-3.418973528,-3.308082772,-2.987429685,-2.693621254,-3.797226651,-3.106363458,-2.909301534,-5.040060115,-3.264912875,-3.984804574,-2.279461687,-3.431609736,-3.152749223,-3.585931922,-3.779879142,-3.08949876,-3.156077691,-2.540863199,-3.745646304,-3.949444852,-3.006654045,-2.749764348,-1.857932861,-2.713003352,-3.525353286
2007-06-27,-4.986463234,-3.264507515,-4.125931075,-3.830841673,-4.894571331,-3.346907965,-3.162578811,-2.931908125,-2.528040262,-3.77281024,-3.116076793,-2.830313488,-5.054402551,-2.819584158,-3.859112388,-2.221387933,-3.386892592,-2.563070458,-3.579047609,-3.661229424,-3.03025215,-3.093678526,-2.461168793,-3.667257534,-3.868782625,-2.901775567,-2.904226947,-1.97749407,-2.646388561,-3.50515101
2007-06-28,-5.030525302,-3.186212353,-4.03675751,-3.857204602,-4.785499643,-3.244166058,-3.316193454,-2.882700081,-0.415152402,-3.628180978,-3.147542425,-2.753364719,-4.887306715,-3.724850552,-3.808235958,-2.200035118,-3.446772366,-3.37862589,-3.621652453,-3.623534391,-3.185571629,-2.968610571,-2.399785039,-3.645996784,-3.639745558,-2.795272078,-2.907394825,-1.982172429,-2.560615689,-3.579534893
2007-06-29,-4.992604078,-3.216216379,-3.925450499,-3.850923414,-4.595685374,-3.124399177,-3.242228477,-2.989919116,-0.940659937,-3.688688948,-3.247961967,-2.681210301,-4.784254469,-3.369798005,-3.760366073,-2.146300143,-3.534180205,-3.309081899,-3.537683854,-3.507706495,-3.124061206,-2.85057963,-2.34404524,-3.631985062,-3.626805048,-2.726931826,-2.947398904,-1.929213717,-2.58951327,-3.507588843
2007-07-02,-5.001256933,-3.155996753,-3.892199634,-3.875696671,-4.519578355,-3.005546953,-3.210051966,-2.941304584,-0.320272207,-3.720907412,-3.172509434,-2.73594448,-4.883088984,-2.487528238,-3.83722374,-2.20193186,-3.477410575,-3.066959866,-3.6507626,-3.663388778,-3.06387846,-2.772988921,-2.327154639,-3.616917143,-3.453396726,-3.150467378,-2.899491819,-1.882584466,-2.562680455,-3.448776226
2007-07-03,-4.954961767,-3.053044986,-3.80655842,-4.036202941,-4.438643974,-2.914329026,-3.256202705,-2.895902049,-2.925273936,-3.687731395,-3.205876874,-2.699481163,-4.70014726,-3.214754398,-3.798215015,-2.154720423,-3.442433604,-2.48490466,-3.609548889,-3.606937533,-3.009584699,-2.720078633,-2.307006828,-3.55690875,-3.671945784,-3.305140639,-2.98366935,-1.804305683,-2.495640188,-3.451000121
2007-07-05,-5.164332086,-2.952325407,-3.765138101,-4.248193521,-4.329279657,-2.834469961,-3.15031385,-2.842987043,-2.787257167,-3.720220493,-3.202748373,-2.634576924,-4.567194375,-2.263893735,-3.674187333,-2.119267712,-3.369215819,-3.647802039,-3.539046831,-3.55522073,-2.977257685,-2.638816917,-2.231796194,-3.587493623,-3.670515427,-3.185368328,-2.876536386,-1.714643566,-2.435267725,-3.420570997
2007-07-06,-5.344272782,-3.243320783,-3.703112809,-4.232434908,-4.212990597,-2.735744155,-3.125013424,-2.792951178,-2.435419829,-3.572914214,-3.186077144,-2.571248561,-4.500773033,-2.305000478,-3.775452557,-2.138282214,-3.353139285,-2.564179632,-3.440264274,-3.434925004,-2.936169617,-2.56576814,-2.201801436,-3.696879037,-3.804081961,-3.071024648,-2.896083074,-1.718751224,-2.516473132,-3.370381382
2007-07-09,-5.288204267,-3.170510651,-3.620202895,-4.032698759,-4.131442054,-2.663332522,-2.995762894,-2.787726947,-2.920561352,-3.458686842,-3.125481267,-2.507505346,-4.422936872,-2.273317978,-3.651271094,-2.092212083,-3.296460369,-3.354158049,-3.451019289,-3.322752957,-2.893683849,-2.469880228,-2.198696892,-3.704604065,-3.616632921,-3.050744424,-2.83806864,-1.839292235,-2.445681129,-3.40418822
2007-07-10,-5.254981457,-3.04589271,-3.611651822,-4.052669219,-4.080178917,-2.611377297,-2.991555699,-2.7398086,-2.522750686,-3.454480203,-3.23661648,-2.443988029,-4.308944829,-2.932577778,-3.561863665,-2.033362714,-3.318203879,-2.822117265,-3.355910846,-3.270181461,-2.957101415,-2.396121698,-2.127496904,-3.659554204,-3.559379228,-3.484389341,-2.769455656,-1.756058569,-2.388421157,-3.411928317
2007-07-11,-5.278194828,-3.764347908,-3.513074111,-4.074767009,-4.121690742,-2.647408034,-3.739973526,-2.912844833,-19.27772057,-3.425456076,-3.279997648,-2.434536742,-4.25194313,-2.778871547,-4.097408044,-2.21529283,-3.526564739,-2.361437805,-3.510242397,-3.599920466,-3.028661983,-2.552645417,-2.241197964,-3.971915773,-4.53668169,-3.527623289,-2.830145536,-2.390433623,-2.687450392,-3.425610375
2007-07-12,-5.217922705,-3.685092567,-3.421910209,-4.0765862,-3.980551083,-2.594007435,-3.64503797,-2.861227159,-12.62225182,-3.357990895,-3.335475133,-2.372796938,-4.573394335,-3.346281205,-4.031732492,-2.142211957,-3.474034633,-2.94929841,-3.442005508,-3.521244225,-2.97053303,-2.55123986,-2.223063039,-3.896006349,-4.267632914,-3.420354173,-2.835414604,-2.315959214,-2.624567959,-3.406978494
2007-07-13,-5.226185458,-3.403927571,-3.380483932,-4.140520052,-3.745165631,-2.5610824,-3.618921434,-2.815108078,-10.10296598,-3.25017223,-3.576065312,-2.311650715,-4.240470076,-2.7819271,-4.103667853,-2.129764366,-3.459690856,-2.808708553,-3.569930819,-3.545384626,-2.958031371,-2.659663586,-2.300964036,-3.86286238,-4.314508237,-3.762432604,-2.846625407,-2.206438743,-2.499289847,-3.530813629
2007-07-16,-5.314406728,-3.486592887,-3.400738409,-4.140252803,-3.680857877,-2.471656062,-3.493029156,-2.766448579,-2.350248391,-3.248616139,-3.503256545,-2.371233232,-4.215418888,-2.691907021,-4.01658546,-2.11066823,-3.401358574,-3.722329836,-3.480043016,-3.603452394,-2.991656197,-2.60025691,-2.320458511,-3.775634533,-4.28560801,-3.617610914,-2.857971224,-2.130782243,-2.428002971,-3.51677983
2007-07-17,-5.266761829,-3.722708426,-3.298322227,-4.149856348,-3.634065027,-2.708332798,-3.410276246,-2.718429318,-11.88810884,-3.33187285,-3.450772805,-2.31454322,-4.18271941,-2.463352693,-3.924266381,-2.120308195,-3.340689285,-2.985361293,-3.382553876,-3.535531259,-2.980359144,-2.559955203,-2.292572963,-3.736572004,-4.103120704,-3.445716691,-2.951657809,-1.989491517,-2.44437125,-3.504178319
2007-07-18,-5.237077103,-3.457001176,-3.19671032,-4.0995036,-3.69921778,-2.879865258,-3.407825332,-2.674103965,-6.671162616,-3.470366724,-3.378761138,-2.259922561,-4.061538706,-2.463623509,-3.776224482,-2.327046224,-3.273949871,-3.190784568,-3.459944042,-3.596137147,-2.952452445,-2.547550807,-2.38546474,-3.774574383,-4.087064647,-3.249148204,-2.848699663,-2.129412177,-2.604753034,-3.489583356
2007-07-19,-5.186667913,-3.366177266,-3.156563049,-4.048753592,-3.860923386,-2.818320332,-3.304979717,-2.648096977,-3.167899006,-3.481553759,-3.395289686,-2.203122416,-5.273952238,-3.361913863,-4.137583709,-2.274927804,-3.208467528,-2.711179095,-3.458836566,-3.511416286,-2.905678581,-3.22665811,-2.336936885,-3.74499015,-3.889881802,-3.215044229,-3.179608234,-2.183993601,-2.655212618,-3.581119115
2007-07-20,-5.200347445,-3.266132797,-3.13556653,-4.040853945,-3.722530268,-2.728020021,-3.261154119,-2.642342857,-3.952206719,-3.583566511,-3.541103115,-2.169770731,-5.143615377,-3.720736859,-4.061381316,-2.226059429,-3.173096936,-2.607240902,-3.550132388,-3.531980396,-2.856401027,-3.197661742,-2.276551364,-3.645024223,-3.868573141,-4.021821943,-3.24380895,-2.113299393,-2.553518354,-3.596265671
2007-07-23,-5.286066155,-3.527147497,-3.211259071,-4.277261745,-3.927760887,-2.856258398,-3.366403468,-2.636915892,-8.72188595,-3.672994106,-3.477803046,-2.29548278,-5.726829903,-2.890316452,-4.430797354,-2.346075529,-3.299042402,-3.047740648,-3.543986969,-3.661568207,-3.07328542,-3.12751161,-2.436049799,-3.784861314,-4.778974696,-4.097431166,-3.497143404,-2.071973533,-2.766898919,-3.548670201
2007-07-24,-5.224868142,-3.444426311,-3.122554978,-4.271259045,-3.759356089,-2.76077087,-3.290163487,-2.605783154,-2.67868808,-3.811050604,-3.410655934,-2.243410908,-5.58299438,-3.31259489,-4.42105096,-2.311386115,-3.256423571,-3.072094998,-3.840811316,-3.54879106,-3.052773153,-3.044300406,-2.481316622,-3.791567084,-4.63876326,-3.945428251,-3.361541787,-1.98127419,-2.705140415,-3.583940644
2007-07-25,-5.285690002,-4.678867321,-3.089762516,-4.210317663,-4.076453275,-3.459107109,-3.725264757,-2.659481543,-4.583342604,-4.199883919,-3.564216123,-2.2138634,-5.652661345,-3.036840681,-5.260767734,-2.398125409,-3.515404535,-3.222446103,-3.909558789,-3.713424634,-3.210164928,-3.02634094,-2.531010748,-3.819677857,-5.639865535,-3.817654925,-3.728409168,-1.911818451,-2.671767488,-3.744785297
2007-07-26,-5.319882408,-4.52827425,-3.447915364,-4.224192164,-3.991523929,-3.347843363,-3.80181945,-2.615766814,-8.416788444,-4.145016502,-3.482671854,-2.166055254,-5.574270311,-3.475640643,-5.024508788,-2.404445144,-3.635437084,-3.773143673,-3.981306919,-3.630531141,-3.25457204,-2.983735116,-2.441727139,-3.806492613,-5.674645479,-3.618488512,-3.609875521,-1.864990628,-2.661370164,-3.812219734
2007-07-27,-5.606423803,-4.918003916,-4.300664787,-4.328244014,-4.104601996,-4.308941501,-5.187916071,-2.910242164,-8.860783125,-4.415625548,-3.517194581,-2.38665127,-5.944284657,-2.575762618,-5.45424066,-2.769836925,-4.089709425,-2.747128857,-4.30544944,-4.095432809,-3.386908811,-3.444717466,-2.508922513,-3.908570141,-5.296936327,-3.984728042,-3.705197657,-2.141154153,-3.011043165,-4.282338698
2007-07-30,-5.569152291,-5.395199239,-4.104061812,-4.452153336,-4.579316777,-4.7742988,-5.55052278,-2.984445824,-14.31626017,-4.602815919,-3.615492315,-2.477375765,-6.266821041,-3.302373108,-5.228594711,-2.956002985,-4.250862299,-2.770458843,-4.785109881,-4.416893655,-3.639334338,-3.614171504,-2.446820997,-4.097659479,-5.28447169,-4.37385028,-3.94186525,-2.238826874,-3.285059932,-4.645170237
2007-07-31,-5.536399543,-5.144854396,-4.150174156,-4.453540213,-4.412950567,-4.58672678,-5.542143833,-2.935501328,-8.841349316,-4.350274506,-3.61034673,-2.601601324,-6.070038098,-3.789661131,-5.084777626,-2.859318084,-4.268661027,-2.633440771,-4.63453275,-4.258951061,-3.632748704,-3.469913457,-2.408325132,-4.042072659,-5.411145738,-4.221855323,-3.795848429,-2.372831911,-3.195390492,-4.468760851
2007-08-01,-5.60822851,-5.571269639,-4.513959906,-4.504220223,-4.779842673,-4.704682526,-5.403004472,-3.303381002,-5.422649712,-4.574660145,-3.540214809,-3.3096002,-6.163186928,-3.61732948,-5.241679206,-2.865640408,-4.343408281,-3.031675761,-4.629903974,-4.419528287,-3.642922983,-3.536784328,-2.871707167,-4.174019711,-5.681825867,-4.262799372,-3.855788584,-2.215390517,-3.215870237,-4.419550225
2007-08-02,-5.677009305,-5.348860274,-4.427076777,-4.513608824,-4.54878548,-4.509399704,-5.260956642,-3.260714787,-2.337942187,-4.412493255,-3.581252349,-3.222265948,-5.997367856,-3.079651134,-5.069721078,-2.888717953,-4.260011833,-3.141570135,-4.643852514,-4.332312706,-3.591766532,-3.428775618,-2.90777412,-4.176834529,-5.632886774,-4.262719657,-3.888136393,-2.111518904,-3.128038709,-4.321759492
2007-08-03,-5.670816557,-5.123234311,-4.38518031,-4.437316193,-4.412697809,-4.670692784,-5.069254509,-3.211448335,-6.2877208,-4.361857929,-3.766803921,-3.136959637,-5.775342974,-2.948058547,-4.878232562,-2.824839198,-4.202008988,-3.204792573,-4.568782539,-4.228115405,-3.523407519,-3.36879545,-2.812748084,-4.099103082,-5.225344713,-4.084181463,-3.716614126,-2.095925172,-3.027367253,-4.261870784
2007-08-06,-5.670740215,-6.277983391,-4.608381924,-4.503666267,-4.841333439,-5.346302527,-5.90892397,-3.326516545,-13.81489951,-5.047529176,-3.90783302,-3.286730392,-6.031255491,-2.667504586,-5.172120881,-2.870485566,-4.258489991,-3.22802124,-4.858873238,-4.522194224,-3.548572543,-3.527828559,-2.860085706,-4.463806744,-6.892472435,-4.35066634,-3.836287074,-2.18390961,-3.444737891,-4.619680673
